
2026-04-09T06:27:37.713749+00:00,XRP,UP,MEDIUM,1.3288,1.3288,2e-06,,0.53,0.2477,0.7777,142.7,1775630033.0,,,33684711512745542793852427020483219426077436446171519503939120077701480023537,1775630033.0,102549959119649296047642363772833082820727291357451424645834254781291890844670,1775716057.2931542,,,,
2026-04-09T06:27:38.714014+00:00,BTC,UP,MEDIUM,70855.46,70840.1537,0.000216,,0.515,0.435,0.95,141.3,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716058.6853876,,,,
2026-04-09T06:27:39.714349+00:00,BTC,UP,MEDIUM,70858.46,70851.2192,0.000102,,0.515,0.435,0.95,140.4,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716059.620066,,,,
2026-04-09T06:27:39.714473+00:00,XRP,UP,MEDIUM,1.3289,1.3289,1e-06,,0.53,0.2501,0.7801,140.4,1775630033.0,,,33684711512745542793852427020483219426077436446171519503939120077701480023537,1775630033.0,102549959119649296047642363772833082820727291357451424645834254781291890844670,1775716059.5567002,,,,
2026-04-09T06:27:40.714731+00:00,BTC,UP,MEDIUM,70858.46,70854.7204,5.3e-05,,0.515,0.435,0.95,139.3,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716060.68422,,,,
2026-04-09T06:27:41.715057+00:00,BTC,UP,MEDIUM,70864.0,70854.7204,0.000131,,0.515,0.435,0.95,138.6,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716061.359161,,,,
2026-04-09T06:27:42.715386+00:00,BTC,UP,MEDIUM,70863.99,70858.3329,8e-05,,0.515,0.435,0.95,137.3,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716062.693361,,,,
2026-04-09T06:27:43.715733+00:00,BTC,UP,MEDIUM,70869.55,70858.3329,0.000158,,0.515,0.435,0.95,136.4,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716063.6347556,,,,
2026-04-09T06:27:44.716053+00:00,BTC,UP,MEDIUM,70878.53,70865.5939,0.000183,,0.515,0.435,0.95,135.3,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716064.7052,,,,
2026-04-09T06:27:44.716180+00:00,XRP,UP,MEDIUM,1.3294,1.3292,0.000187,,0.53,0.2601,0.7901,135.8,1775630033.0,,,33684711512745542793852427020483219426077436446171519503939120077701480023537,1775630033.0,102549959119649296047642363772833082820727291357451424645834254781291890844670,1775716064.2461045,,,,
2026-04-09T06:27:45.716420+00:00,BTC,UP,MEDIUM,70878.53,70866.633,0.000168,,0.515,0.435,0.95,134.4,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716065.6435692,,,,
2026-04-09T06:27:45.716535+00:00,XRP,UP,MEDIUM,1.3295,1.3292,0.000193,,0.53,0.262,0.792,135.0,1775630033.0,,,33684711512745542793852427020483219426077436446171519503939120077701480023537,1775630033.0,102549959119649296047642363772833082820727291357451424645834254781291890844670,1775716065.004173,,,,
2026-04-09T06:27:46.716772+00:00,BTC,UP,MEDIUM,70878.53,70874.2746,6e-05,,0.515,0.435,0.95,133.5,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716066.5231307,,,,
2026-04-09T06:27:47.717104+00:00,BTC,UP,MEDIUM,70878.53,70874.2746,6e-05,,0.515,0.435,0.95,132.3,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716067.687136,,,,
2026-04-09T06:27:50.717935+00:00,BTC,UP,MEDIUM,70881.56,70881.512,1e-06,,0.515,0.435,0.95,129.3,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716070.6862626,,,,
2026-04-09T06:28:37.729686+00:00,BTC,UP,MEDIUM,70863.2,70861.737,2.1e-05,,0.515,0.435,0.95,82.7,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716117.3371212,,,,
2026-04-09T06:28:38.730031+00:00,BTC,UP,MEDIUM,70868.32,70862.4027,8.4e-05,,0.515,0.435,0.95,81.3,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716118.694261,,,,
2026-04-09T06:28:38.730166+00:00,XRP,UP,MEDIUM,1.3287,1.3287,1.7e-05,,0.53,0.2641,0.7941,81.6,1775630033.0,,,33684711512745542793852427020483219426077436446171519503939120077701480023537,1775630033.0,102549959119649296047642363772833082820727291357451424645834254781291890844670,1775716118.3741982,,,,
2026-04-09T06:28:39.730401+00:00,BTC,UP,MEDIUM,70868.33,70863.2192,7.2e-05,,0.515,0.435,0.95,80.3,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716119.725134,,,,
2026-04-09T06:28:39.730514+00:00,XRP,UP,MEDIUM,1.3287,1.3287,1.7e-05,,0.53,0.2644,0.7944,80.8,1775630033.0,,,33684711512745542793852427020483219426077436446171519503939120077701480023537,1775630033.0,102549959119649296047642363772833082820727291357451424645834254781291890844670,1775716119.1671648,,,,
2026-04-09T06:28:40.730771+00:00,BTC,UP,MEDIUM,70868.32,70867.8487,7e-06,,0.515,0.435,0.95,79.3,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716120.6721141,,,,
2026-04-09T06:28:45.732095+00:00,BTC,UP,MEDIUM,70870.96,70870.5238,6e-06,,0.515,0.435,0.95,74.3,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716125.693172,,,,
2026-04-09T06:28:46.732481+00:00,XRP,UP,MEDIUM,1.3288,1.3288,1.4e-05,,0.53,0.268,0.798,74.0,1775630033.0,,,33684711512745542793852427020483219426077436446171519503939120077701480023537,1775630033.0,102549959119649296047642363772833082820727291357451424645834254781291890844670,1775716125.9831433,,,,
2026-04-09T06:28:47.732792+00:00,BTC,UP,MEDIUM,70873.5,70873.0658,6e-06,,0.515,0.435,0.95,72.8,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716127.2481122,,,,
2026-04-09T06:28:47.732915+00:00,XRP,UP,MEDIUM,1.3288,1.3288,1.4e-05,,0.53,0.2683,0.7983,72.9,1775630033.0,,,33684711512745542793852427020483219426077436446171519503939120077701480023537,1775630033.0,102549959119649296047642363772833082820727291357451424645834254781291890844670,1775716127.1253138,,,,
2026-04-09T06:29:05.737439+00:00,XRP,UP,MEDIUM,1.3283,1.3282,6.2e-05,,0.53,0.2659,0.7959,55.1,1775630033.0,,,33684711512745542793852427020483219426077436446171519503939120077701480023537,1775630033.0,102549959119649296047642363772833082820727291357451424645834254781291890844670,1775716144.9121778,,,,
